ROK,WEB_PUBL_DATE,MENA,R1_AREA,R1_POPIS_LNG,S1_POPIS_LNG,H_HODNOTA_PUBL
2020,2022-03-23 10:00:00,CZK,HU,Hungary,Sum,34703.4403036686
2020,2022-03-23 10:00:00,EUR,HU,Hungary,Sum,1322.28768541317
2020,2022-03-23 10:00:00,USD,HU,Hungary,Sum,1622.64180594139
2021,2023-03-23 10:00:00,CZK,HU,Hungary,Sum,28545.9142784665
2021,2023-03-23 10:00:00,EUR,HU,Hungary,Sum,1148.26686558594
2021,2023-03-23 10:00:00,USD,HU,Hungary,Sum,1300.43798817669
2014,2016-03-22 10:00:00,CZK,MK,North Macedonia,Registered capital,0
2014,2016-03-22 10:00:00,EUR,MK,North Macedonia,Registered capital,0
2014,2016-03-22 10:00:00,USD,MK,North Macedonia,Registered capital,0
2015,2017-03-21 10:00:00,CZK,MK,North Macedonia,Registered capital,0
2015,2017-03-21 10:00:00,EUR,MK,North Macedonia,Registered capital,0
2015,2017-03-21 10:00:00,USD,MK,North Macedonia,Registered capital,0
2016,2018-03-16 10:00:00,CZK,MK,North Macedonia,Registered capital,0
2016,2018-03-16 10:00:00,EUR,MK,North Macedonia,Registered capital,0
2016,2018-03-16 10:00:00,USD,MK,North Macedonia,Registered capital,0
2017,2019-03-15 10:00:00,CZK,MK,North Macedonia,Registered capital,0
2017,2019-03-15 10:00:00,EUR,MK,North Macedonia,Registered capital,0
2017,2019-03-15 10:00:00,USD,MK,North Macedonia,Registered capital,0
2018,2020-03-13 10:00:00,CZK,MK,North Macedonia,Registered capital,0
2018,2020-03-13 10:00:00,EUR,MK,North Macedonia,Registered capital,0
2018,2020-03-13 10:00:00,USD,MK,North Macedonia,Registered capital,0
2019,2021-03-16 10:00:00,CZK,MK,North Macedonia,Registered capital,0
2019,2021-03-16 10:00:00,EUR,MK,North Macedonia,Registered capital,0
2019,2021-03-16 10:00:00,USD,MK,North Macedonia,Registered capital,0
2020,2022-03-23 10:00:00,CZK,MK,North Macedonia,Registered capital,1.9
2020,2022-03-23 10:00:00,EUR,MK,North Macedonia,Registered capital,0.072394741855592
2020,2022-03-23 10:00:00,USD,MK,North Macedonia,Registered capital,0.088839014354514
2021,2023-03-23 10:00:00,CZK,MK,North Macedonia,Registered capital,32.18049
2021,2023-03-23 10:00:00,EUR,MK,North Macedonia,Registered capital,1.29446862429606
2021,2023-03-23 10:00:00,USD,MK,North Macedonia,Registered capital,1.4660147601476
2014,2016-03-22 10:00:00,CZK,MK,North Macedonia,Reinvestment of earnings,0
2014,2016-03-22 10:00:00,EUR,MK,North Macedonia,Reinvestment of earnings,0
2014,2016-03-22 10:00:00,USD,MK,North Macedonia,Reinvestment of earnings,0
2015,2017-03-21 10:00:00,CZK,MK,North Macedonia,Reinvestment of earnings,0
2015,2017-03-21 10:00:00,EUR,MK,North Macedonia,Reinvestment of earnings,0
2015,2017-03-21 10:00:00,USD,MK,North Macedonia,Reinvestment of earnings,0
2016,2018-03-16 10:00:00,CZK,MK,North Macedonia,Reinvestment of earnings,0
2016,2018-03-16 10:00:00,EUR,MK,North Macedonia,Reinvestment of earnings,0
2016,2018-03-16 10:00:00,USD,MK,North Macedonia,Reinvestment of earnings,0
2017,2019-03-15 10:00:00,CZK,MK,North Macedonia,Reinvestment of earnings,0
2017,2019-03-15 10:00:00,EUR,MK,North Macedonia,Reinvestment of earnings,0
2017,2019-03-15 10:00:00,USD,MK,North Macedonia,Reinvestment of earnings,0
2018,2020-03-13 10:00:00,CZK,MK,North Macedonia,Reinvestment of earnings,0
2018,2020-03-13 10:00:00,EUR,MK,North Macedonia,Reinvestment of earnings,0
2018,2020-03-13 10:00:00,USD,MK,North Macedonia,Reinvestment of earnings,0
2019,2021-03-16 10:00:00,CZK,MK,North Macedonia,Reinvestment of earnings,0
2019,2021-03-16 10:00:00,EUR,MK,North Macedonia,Reinvestment of earnings,0
2019,2021-03-16 10:00:00,USD,MK,North Macedonia,Reinvestment of earnings,0
2020,2022-03-23 10:00:00,CZK,MK,North Macedonia,Reinvestment of earnings,0
2020,2022-03-23 10:00:00,EUR,MK,North Macedonia,Reinvestment of earnings,0
2020,2022-03-23 10:00:00,USD,MK,North Macedonia,Reinvestment of earnings,0
2021,2023-03-23 10:00:00,CZK,MK,North Macedonia,Reinvestment of earnings,-21.63548
2021,2023-03-23 10:00:00,EUR,MK,North Macedonia,Reinvestment of earnings,-0.870292839903459
2021,2023-03-23 10:00:00,USD,MK,North Macedonia,Reinvestment of earnings,-0.985626167372785
2014,2016-03-22 10:00:00,CZK,MK,North Macedonia,Other capital,50.57
2014,2016-03-22 10:00:00,EUR,MK,North Macedonia,Other capital,1.82398557258792
2014,2016-03-22 10:00:00,USD,MK,North Macedonia,Other capital,2.21467986336165
2015,2017-03-21 10:00:00,CZK,MK,North Macedonia,Other capital,-12.647
2015,2017-03-21 10:00:00,EUR,MK,North Macedonia,Other capital,-0.467974098057354
2015,2017-03-21 10:00:00,USD,MK,North Macedonia,Other capital,-0.509466645182082
2016,2018-03-16 10:00:00,CZK,MK,North Macedonia,Other capital,11.026
2016,2018-03-16 10:00:00,EUR,MK,North Macedonia,Other capital,0.408068097705403
2016,2018-03-16 10:00:00,USD,MK,North Macedonia,Other capital,0.430047973789929
2017,2019-03-15 10:00:00,CZK,MK,North Macedonia,Other capital,-0.561
2017,2019-03-15 10:00:00,EUR,MK,North Macedonia,Other capital,-0.021965544244323
2017,2019-03-15 10:00:00,USD,MK,North Macedonia,Other capital,-0.026349161617585
2018,2020-03-13 10:00:00,CZK,MK,North Macedonia,Other capital,-47.542
2018,2020-03-13 10:00:00,EUR,MK,North Macedonia,Other capital,-1.84808551992225
2018,2020-03-13 10:00:00,USD,MK,North Macedonia,Other capital,-2.11617555417075
2019,2021-03-16 10:00:00,CZK,MK,North Macedonia,Other capital,-26.924
2019,2021-03-16 10:00:00,EUR,MK,North Macedonia,Other capital,-1.05958284140102
2019,2021-03-16 10:00:00,USD,MK,North Macedonia,Other capital,-1.19022147562
2020,2022-03-23 10:00:00,CZK,MK,North Macedonia,Other capital,-87.148
2020,2022-03-23 10:00:00,EUR,MK,North Macedonia,Other capital,-3.32055629643742
2020,2022-03-23 10:00:00,USD,MK,North Macedonia,Other capital,-4.0748118015617
2021,2023-03-23 10:00:00,CZK,MK,North Macedonia,Other capital,-505.057
2021,2023-03-23 10:00:00,EUR,MK,North Macedonia,Other capital,-20.3160498793242
2021,2023-03-23 10:00:00,USD,MK,North Macedonia,Other capital,-23.0083823060453
2014,2016-03-22 10:00:00,CZK,MK,North Macedonia,Sum,50.57
2014,2016-03-22 10:00:00,EUR,MK,North Macedonia,Sum,1.82398557258792
2014,2016-03-22 10:00:00,USD,MK,North Macedonia,Sum,2.21467986336165
2015,2017-03-21 10:00:00,CZK,MK,North Macedonia,Sum,-12.647
2015,2017-03-21 10:00:00,EUR,MK,North Macedonia,Sum,-0.467974098057354
2015,2017-03-21 10:00:00,USD,MK,North Macedonia,Sum,-0.509466645182082
2016,2018-03-16 10:00:00,CZK,MK,North Macedonia,Sum,11.026
2016,2018-03-16 10:00:00,EUR,MK,North Macedonia,Sum,0.408068097705403
2016,2018-03-16 10:00:00,USD,MK,North Macedonia,Sum,0.430047973789929
2017,2019-03-15 10:00:00,CZK,MK,North Macedonia,Sum,-0.561
2017,2019-03-15 10:00:00,EUR,MK,North Macedonia,Sum,-0.021965544244323
2017,2019-03-15 10:00:00,USD,MK,North Macedonia,Sum,-0.026349161617585
2018,2020-03-13 10:00:00,CZK,MK,North Macedonia,Sum,-47.542
2018,2020-03-13 10:00:00,EUR,MK,North Macedonia,Sum,-1.84808551992225
2018,2020-03-13 10:00:00,USD,MK,North Macedonia,Sum,-2.11617555417075
2019,2021-03-16 10:00:00,CZK,MK,North Macedonia,Sum,-26.924
2019,2021-03-16 10:00:00,EUR,MK,North Macedonia,Sum,-1.05958284140102
2019,2021-03-16 10:00:00,USD,MK,North Macedonia,Sum,-1.19022147562
2020,2022-03-23 10:00:00,CZK,MK,North Macedonia,Sum,-85.248
2020,2022-03-23 10:00:00,EUR,MK,North Macedonia,Sum,-3.24816155458182
2020,2022-03-23 10:00:00,USD,MK,North Macedonia,Sum,-3.98597278720718
2021,2023-03-23 10:00:00,CZK,MK,North Macedonia,Sum,-494.51199
2021,2023-03-23 10:00:00,EUR,MK,North Macedonia,Sum,-19.8918740949316
2021,2023-03-23 10:00:00,USD,MK,North Macedonia,Sum,-22.5279937132705
2014,2016-03-22 10:00:00,CZK,MT,Malta,Registered capital,6822.437454
2014,2016-03-22 10:00:00,EUR,MT,Malta,Registered capital,246.075291397656
2014,2016-03-22 10:00:00,USD,MT,Malta,Registered capital,298.784157572042
2015,2017-03-21 10:00:00,CZK,MT,Malta,Registered capital,7607.503492
2015,2017-03-21 10:00:00,EUR,MT,Malta,Registered capital,281.498741609621
2015,2017-03-21 10:00:00,USD,MT,Malta,Registered capital,306.457601192394
2016,2018-03-16 10:00:00,CZK,MT,Malta,Registered capital,11016.601896
2016,2018-03-16 10:00:00,EUR,MT,Malta,Registered capital,407.72027742413
2016,2018-03-16 10:00:00,USD,MT,Malta,Registered capital,429.681418776083
2017,2019-03-15 10:00:00,CZK,MT,Malta,Registered capital,11784.84111
2017,2019-03-15 10:00:00,EUR,MT,Malta,Registered capital,461.426824980423
2017,2019-03-15 10:00:00,USD,MT,Malta,Registered capital,553.512804001691
2018,2020-03-13 10:00:00,CZK,MT,Malta,Registered capital,11965.477765
2018,2020-03-13 10:00:00,EUR,MT,Malta,Registered capital,465.130331000972
2018,2020-03-13 10:00:00,USD,MT,Malta,Registered capital,532.603835351197
2019,2021-03-16 10:00:00,CZK,MT,Malta,Registered capital,13720.369845
2019,2021-03-16 10:00:00,EUR,MT,Malta,Registered capital,539.959458677686
2019,2021-03-16 10:00:00,USD,MT,Malta,Registered capital,606.532418770169
2020,2022-03-23 10:00:00,CZK,MT,Malta,Registered capital,17373.8488490208
2020,2022-03-23 10:00:00,EUR,MT,Malta,Registered capital,661.987001296276
2020,2022-03-23 10:00:00,USD,MT,Malta,Registered capital,812.355582784905
2021,2023-03-23 10:00:00,CZK,MT,Malta,Registered capital,14699.2243907388
2021,2023-03-23 10:00:00,EUR,MT,Malta,Registered capital,591.280144438406
2021,2023-03-23 10:00:00,USD,MT,Malta,Registered capital,669.638029736174
2014,2016-03-22 10:00:00,CZK,MT,Malta,Reinvestment of earnings,-423.1315575
2014,2016-03-22 10:00:00,EUR,MT,Malta,Reinvestment of earnings,-15.2617333633904
2014,2016-03-22 10:00:00,USD,MT,Malta,Reinvestment of earnings,-18.5307680432688
2015,2017-03-21 10:00:00,CZK,MT,Malta,Reinvestment of earnings,-1605.2612301
2015,2017-03-21 10:00:00,EUR,MT,Malta,Reinvestment of earnings,-59.3991204477336
2015,2017-03-21 10:00:00,USD,MT,Malta,Reinvestment of earnings,-64.6656957017403
2016,2018-03-16 10:00:00,CZK,MT,Malta,Reinvestment of earnings,-1616.7902095
2016,2018-03-16 10:00:00,EUR,MT,Malta,Reinvestment of earnings,-59.8367953182827
2016,2018-03-16 10:00:00,USD,MT,Malta,Reinvestment of earnings,-63.0597998946917
2017,2019-03-15 10:00:00,CZK,MT,Malta,Reinvestment of earnings,-881.052633
2017,2019-03-15 10:00:00,EUR,MT,Malta,Reinvestment of earnings,-34.4969707517619
2017,2019-03-15 10:00:00,USD,MT,Malta,Reinvestment of earnings,-41.3814585035931
2018,2020-03-13 10:00:00,CZK,MT,Malta,Reinvestment of earnings,284.282759
2018,2020-03-13 10:00:00,EUR,MT,Malta,Reinvestment of earnings,11.0508361127308
2018,2020-03-13 10:00:00,USD,MT,Malta,Reinvestment of earnings,12.6539107540283
2019,2021-03-16 10:00:00,CZK,MT,Malta,Reinvestment of earnings,-1187.657679
2019,2021-03-16 10:00:00,EUR,MT,Malta,Reinvestment of earnings,-46.7397748524203
2019,2021-03-16 10:00:00,USD,MT,Malta,Reinvestment of earnings,-52.502439282083
2020,2022-03-23 10:00:00,CZK,MT,Malta,Reinvestment of earnings,3060.4052483
2020,2022-03-23 10:00:00,EUR,MT,Malta,Reinvestment of earnings,116.609077854829
2020,2022-03-23 10:00:00,USD,MT,Malta,Reinvestment of earnings,143.096518833871
2021,2023-03-23 10:00:00,CZK,MT,Malta,Reinvestment of earnings,4962.1089353
2021,2023-03-23 10:00:00,EUR,MT,Malta,Reinvestment of earnings,199.602129336283
2021,2023-03-23 10:00:00,USD,MT,Malta,Reinvestment of earnings,226.053889813676
2014,2016-03-22 10:00:00,CZK,MT,Malta,Other capital,8325.220186
2014,2016-03-22 10:00:00,EUR,MT,Malta,Other capital,300.278455761948
2014,2016-03-22 10:00:00,USD,MT,Malta,Other capital,364.597538144872
2015,2017-03-21 10:00:00,CZK,MT,Malta,Other capital,10480.239334
2015,2017-03-21 10:00:00,EUR,MT,Malta,Other capital,387.797940203515
2015,2017-03-21 10:00:00,USD,MT,Malta,Other capital,422.181732758621
2016,2018-03-16 10:00:00,CZK,MT,Malta,Other capital,1864.763676
2016,2018-03-16 10:00:00,EUR,MT,Malta,Other capital,69.014199703923
2016,2018-03-16 10:00:00,USD,MT,Malta,Other capital,72.7315291548032
2017,2019-03-15 10:00:00,CZK,MT,Malta,Other capital,526.666
2017,2019-03-15 10:00:00,EUR,MT,Malta,Other capital,20.6212216131558
2017,2019-03-15 10:00:00,USD,MT,Malta,Other capital,24.7365553520267
2018,2020-03-13 10:00:00,CZK,MT,Malta,Other capital,-44.169
2018,2020-03-13 10:00:00,EUR,MT,Malta,Other capital,-1.71696793002915
2018,2020-03-13 10:00:00,USD,MT,Malta,Other capital,-1.96603756788035
2019,2021-03-16 10:00:00,CZK,MT,Malta,Other capital,2176.765
2019,2021-03-16 10:00:00,EUR,MT,Malta,Other capital,85.6656828020464
2019,2021-03-16 10:00:00,USD,MT,Malta,Other capital,96.2276203527696
2020,2022-03-23 10:00:00,CZK,MT,Malta,Other capital,4671.378
2020,2022-03-23 10:00:00,EUR,MT,Malta,Other capital,177.991160220994
2020,2022-03-23 10:00:00,USD,MT,Malta,Other capital,218.421377472296
2021,2023-03-23 10:00:00,CZK,MT,Malta,Other capital,4868.074
2021,2023-03-23 10:00:00,EUR,MT,Malta,Other capital,195.819549477072
2021,2023-03-23 10:00:00,USD,MT,Malta,Other capital,221.770033255888
2014,2016-03-22 10:00:00,CZK,MT,Malta,Sum,14724.5260825
2014,2016-03-22 10:00:00,EUR,MT,Malta,Sum,531.092013796213
2014,2016-03-22 10:00:00,USD,MT,Malta,Sum,644.850927673645
2015,2017-03-21 10:00:00,CZK,MT,Malta,Sum,16482.4815959
2015,2017-03-21 10:00:00,EUR,MT,Malta,Sum,609.897561365402
2015,2017-03-21 10:00:00,USD,MT,Malta,Sum,663.973638249275
2016,2018-03-16 10:00:00,CZK,MT,Malta,Sum,11264.5753625
2016,2018-03-16 10:00:00,EUR,MT,Malta,Sum,416.897681809771
2016,2018-03-16 10:00:00,USD,MT,Malta,Sum,439.353148036195
2017,2019-03-15 10:00:00,CZK,MT,Malta,Sum,11430.454477
2017,2019-03-15 10:00:00,EUR,MT,Malta,Sum,447.551075841817
2017,2019-03-15 10:00:00,USD,MT,Malta,Sum,536.867900850124
2018,2020-03-13 10:00:00,CZK,MT,Malta,Sum,12205.591524
2018,2020-03-13 10:00:00,EUR,MT,Malta,Sum,474.464199183673
2018,2020-03-13 10:00:00,USD,MT,Malta,Sum,543.291708537345
2019,2021-03-16 10:00:00,CZK,MT,Malta,Sum,14709.477166
2019,2021-03-16 10:00:00,EUR,MT,Malta,Sum,578.885366627312
2019,2021-03-16 10:00:00,USD,MT,Malta,Sum,650.257599840856
2020,2022-03-23 10:00:00,CZK,MT,Malta,Sum,25105.6320973208
2020,2022-03-23 10:00:00,EUR,MT,Malta,Sum,956.5872393721
2020,2022-03-23 10:00:00,USD,MT,Malta,Sum,1173.87347909107
2021,2023-03-23 10:00:00,CZK,MT,Malta,Sum,24529.4073260388
2021,2023-03-23 10:00:00,EUR,MT,Malta,Sum,986.70182325176
2021,2023-03-23 10:00:00,USD,MT,Malta,Sum,1117.46195280574
2014,2016-03-22 10:00:00,CZK,MD,Moldova,Registered capital,40.6121
2014,2016-03-22 10:00:00,EUR,MD,Moldova,Registered capital,1.46481875563571
2014,2016-03-22 10:00:00,USD,MD,Moldova,Registered capital,1.77858018743978
2015,2017-03-21 10:00:00,CZK,MD,Moldova,Registered capital,33.2678
2015,2017-03-21 10:00:00,EUR,MD,Moldova,Registered capital,1.23100092506938
2015,2017-03-21 10:00:00,USD,MD,Moldova,Registered capital,1.34014663229133
2016,2018-03-16 10:00:00,CZK,MD,Moldova,Registered capital,36.8616
2016,2018-03-16 10:00:00,EUR,MD,Moldova,Registered capital,1.36423390081421
2016,2018-03-16 10:00:00,USD,MD,Moldova,Registered capital,1.43771597956239
2017,2019-03-15 10:00:00,CZK,MD,Moldova,Registered capital,35.6619
2017,2019-03-15 10:00:00,EUR,MD,Moldova,Registered capital,1.39631558339859
2017,2019-03-15 10:00:00,USD,MD,Moldova,Registered capital,1.67497534169367
2018,2020-03-13 10:00:00,CZK,MD,Moldova,Registered capital,0
2018,2020-03-13 10:00:00,EUR,MD,Moldova,Registered capital,0
2018,2020-03-13 10:00:00,USD,MD,Moldova,Registered capital,0
2019,2021-03-16 10:00:00,CZK,MD,Moldova,Registered capital,0
2019,2021-03-16 10:00:00,EUR,MD,Moldova,Registered capital,0
2019,2021-03-16 10:00:00,USD,MD,Moldova,Registered capital,0
2020,2022-03-23 10:00:00,CZK,MD,Moldova,Registered capital,491.30146922716
2020,2022-03-23 10:00:00,EUR,MD,Moldova,Registered capital,18.719812125249
2020,2022-03-23 10:00:00,USD,MD,Moldova,Registered capital,22.9719675142451
2021,2023-03-23 10:00:00,CZK,MD,Moldova,Registered capital,630.222141752067
2021,2023-03-23 10:00:00,EUR,MD,Moldova,Registered capital,25.3508504325047
2021,2023-03-23 10:00:00,USD,MD,Moldova,Registered capital,28.7104068949964
2014,2016-03-22 10:00:00,CZK,MD,Moldova,Reinvestment of earnings,0
2014,2016-03-22 10:00:00,EUR,MD,Moldova,Reinvestment of earnings,0
2014,2016-03-22 10:00:00,USD,MD,Moldova,Reinvestment of earnings,0
2015,2017-03-21 10:00:00,CZK,MD,Moldova,Reinvestment of earnings,0
2015,2017-03-21 10:00:00,EUR,MD,Moldova,Reinvestment of earnings,0
2015,2017-03-21 10:00:00,USD,MD,Moldova,Reinvestment of earnings,0
2016,2018-03-16 10:00:00,CZK,MD,Moldova,Reinvestment of earnings,0
2016,2018-03-16 10:00:00,EUR,MD,Moldova,Reinvestment of earnings,0
2016,2018-03-16 10:00:00,USD,MD,Moldova,Reinvestment of earnings,0
2017,2019-03-15 10:00:00,CZK,MD,Moldova,Reinvestment of earnings,0
2017,2019-03-15 10:00:00,EUR,MD,Moldova,Reinvestment of earnings,0
2017,2019-03-15 10:00:00,USD,MD,Moldova,Reinvestment of earnings,0
2018,2020-03-13 10:00:00,CZK,MD,Moldova,Reinvestment of earnings,0
2018,2020-03-13 10:00:00,EUR,MD,Moldova,Reinvestment of earnings,0
2018,2020-03-13 10:00:00,USD,MD,Moldova,Reinvestment of earnings,0
2019,2021-03-16 10:00:00,CZK,MD,Moldova,Reinvestment of earnings,0
2019,2021-03-16 10:00:00,EUR,MD,Moldova,Reinvestment of earnings,0
2019,2021-03-16 10:00:00,USD,MD,Moldova,Reinvestment of earnings,0
2020,2022-03-23 10:00:00,CZK,MD,Moldova,Reinvestment of earnings,0
2020,2022-03-23 10:00:00,EUR,MD,Moldova,Reinvestment of earnings,0
2020,2022-03-23 10:00:00,USD,MD,Moldova,Reinvestment of earnings,0
2021,2023-03-23 10:00:00,CZK,MD,Moldova,Reinvestment of earnings,-87.54
2021,2023-03-23 10:00:00,EUR,MD,Moldova,Reinvestment of earnings,-3.52131938857603
2021,2023-03-23 10:00:00,USD,MD,Moldova,Reinvestment of earnings,-3.98797321306546
2014,2016-03-22 10:00:00,CZK,MD,Moldova,Other capital,0
2014,2016-03-22 10:00:00,EUR,MD,Moldova,Other capital,0
2014,2016-03-22 10:00:00,USD,MD,Moldova,Other capital,0
2015,2017-03-21 10:00:00,CZK,MD,Moldova,Other capital,0
2015,2017-03-21 10:00:00,EUR,MD,Moldova,Other capital,0
2015,2017-03-21 10:00:00,USD,MD,Moldova,Other capital,0
2016,2018-03-16 10:00:00,CZK,MD,Moldova,Other capital,-2.553
2016,2018-03-16 10:00:00,EUR,MD,Moldova,Other capital,-0.094485566247224
2016,2018-03-16 10:00:00,USD,MD,Moldova,Other capital,-0.099574866414447
2017,2019-03-15 10:00:00,CZK,MD,Moldova,Other capital,0.388
2017,2019-03-15 10:00:00,EUR,MD,Moldova,Other capital,0.015191855912294
2017,2019-03-15 10:00:00,USD,MD,Moldova,Other capital,0.018223662580433
2018,2020-03-13 10:00:00,CZK,MD,Moldova,Other capital,189.371
2018,2020-03-13 10:00:00,EUR,MD,Moldova,Other capital,7.36136054421769
2018,2020-03-13 10:00:00,USD,MD,Moldova,Other capital,8.42922638653966
2019,2021-03-16 10:00:00,CZK,MD,Moldova,Other capital,274.042
2019,2021-03-16 10:00:00,EUR,MD,Moldova,Other capital,10.7848091302637
2019,2021-03-16 10:00:00,USD,MD,Moldova,Other capital,12.1144953803987
2020,2022-03-23 10:00:00,CZK,MD,Moldova,Other capital,0
2020,2022-03-23 10:00:00,EUR,MD,Moldova,Other capital,0
2020,2022-03-23 10:00:00,USD,MD,Moldova,Other capital,0
2021,2023-03-23 10:00:00,CZK,MD,Moldova,Other capital,0
2021,2023-03-23 10:00:00,EUR,MD,Moldova,Other capital,0
2021,2023-03-23 10:00:00,USD,MD,Moldova,Other capital,0
2014,2016-03-22 10:00:00,CZK,MD,Moldova,Sum,0
2014,2016-03-22 10:00:00,EUR,MD,Moldova,Sum,0
2014,2016-03-22 10:00:00,USD,MD,Moldova,Sum,0
2015,2017-03-21 10:00:00,CZK,MD,Moldova,Sum,0
2015,2017-03-21 10:00:00,EUR,MD,Moldova,Sum,0
2015,2017-03-21 10:00:00,USD,MD,Moldova,Sum,0
2016,2018-03-16 10:00:00,CZK,MD,Moldova,Sum,34.3086
2016,2018-03-16 10:00:00,EUR,MD,Moldova,Sum,1.26974833456699
2016,2018-03-16 10:00:00,USD,MD,Moldova,Sum,1.33814111314794
2017,2019-03-15 10:00:00,CZK,MD,Moldova,Sum,36.0499
2017,2019-03-15 10:00:00,EUR,MD,Moldova,Sum,1.41150743931088
2017,2019-03-15 10:00:00,USD,MD,Moldova,Sum,1.69319900427411
2018,2020-03-13 10:00:00,CZK,MD,Moldova,Sum,192.7319
2018,2020-03-13 10:00:00,EUR,MD,Moldova,Sum,7.49200777453839
2018,2020-03-13 10:00:00,USD,MD,Moldova,Sum,8.57882578118045
2019,2021-03-16 10:00:00,CZK,MD,Moldova,Sum,295.2208
2019,2021-03-16 10:00:00,EUR,MD,Moldova,Sum,11.6182920110193
2019,2021-03-16 10:00:00,USD,MD,Moldova,Sum,13.0507404624022
2020,2022-03-23 10:00:00,CZK,MD,Moldova,Sum,491.30146922716
2020,2022-03-23 10:00:00,EUR,MD,Moldova,Sum,18.719812125249
2020,2022-03-23 10:00:00,USD,MD,Moldova,Sum,22.9719675142451
2021,2023-03-23 10:00:00,CZK,MD,Moldova,Sum,550.605141752067
2021,2023-03-23 10:00:00,EUR,MD,Moldova,Sum,22.1482357905095
2021,2023-03-23 10:00:00,USD,MD,Moldova,Sum,25.0833739580004
2014,2016-03-22 10:00:00,CZK,DE,Germany,Registered capital,182800.257332142
2014,2016-03-22 10:00:00,EUR,DE,Germany,Registered capital,6593.33660350377
2014,2016-03-22 10:00:00,USD,DE,Germany,Registered capital,8005.61694543847
2015,2017-03-21 10:00:00,CZK,DE,Germany,Registered capital,179658.71196712
2015,2017-03-21 10:00:00,EUR,DE,Germany,Registered capital,6647.87093310342
2015,2017-03-21 10:00:00,USD,DE,Germany,Registered capital,7237.29906409604
2016,2018-03-16 10:00:00,CZK,DE,Germany,Registered capital,210068.14756831
2016,2018-03-16 10:00:00,EUR,DE,Germany,Registered capital,7774.54284116617
2016,2018-03-16 10:00:00,USD,DE,Germany,Registered capital,8193.30502626117
2017,2019-03-15 10:00:00,CZK,DE,Germany,Registered capital,272565.4699554
2017,2019-03-15 10:00:00,EUR,DE,Germany,Registered capital,10672.1014078074
2017,2019-03-15 10:00:00,USD,DE,Germany,Registered capital,12801.910194702
2018,2020-03-13 10:00:00,CZK,DE,Germany,Registered capital,316054.79709205
2018,2020-03-13 10:00:00,EUR,DE,Germany,Registered capital,12285.9007615957
2018,2020-03-13 10:00:00,USD,DE,Germany,Registered capital,14068.1383909931
2019,2021-03-16 10:00:00,CZK,DE,Germany,Registered capital,313075.51076955
2019,2021-03-16 10:00:00,EUR,DE,Germany,Registered capital,12320.956740242
2019,2021-03-16 10:00:00,USD,DE,Germany,Registered capital,13840.0384938575
